"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug1","drug2","drug_pair","network"
"eco:b0839","eco:b3251",2,51,51,99,75,51,99,"Cephalexin","A22","A22_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3251",2,51,51,99,75,51,99,"Imipenem","A22","A22_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3251",2,51,51,99,75,51,99,"Meropenem","A22","A22_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3251",2,51,51,99,75,51,99,"Penicillin G","A22","A22_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3251",2,51,51,99,75,51,99,"Piperacillin","A22","A22_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Amoxicillin","Doxycycline","Amoxicillin_Doxycycline","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Aztreonam","Doxycycline","Aztreonam_Doxycycline","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Cefaclor","Doxycycline","Cefaclor_Doxycycline","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Cefotaxime","Doxycycline","Cefotaxime_Doxycycline","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Cephalexin","Doxycycline","Cephalexin_Doxycycline","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Imipenem","Doxycycline","Doxycycline_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Meropenem","Doxycycline","Doxycycline_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Penicillin G","Doxycycline","Doxycycline_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3296",2,51,51,280,166,51,280,"Piperacillin","Doxycycline","Doxycycline_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Aztreonam","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Cefaclor","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Cefotaxime","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Cephalexin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Imipenem","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Meropenem","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Penicillin G","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Amoxicillin","Piperacillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Amoxicillin","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Cefaclor","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Cefotaxime","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Cephalexin","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Imipenem","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Meropenem","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Penicillin G","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Aztreonam","Piperacillin","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Amoxicillin","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Aztreonam","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Cefotaxime","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Cephalexin","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Imipenem","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Meropenem","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Penicillin G","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefaclor","Piperacillin","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Amoxicillin","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Aztreonam","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Cefaclor","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Cephalexin","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Imipenem","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Meropenem","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Penicillin G","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cefotaxime","Piperacillin","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Amoxicillin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Aztreonam","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Cefaclor","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Cefotaxime","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Imipenem","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Meropenem","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Penicillin G","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Cephalexin","Piperacillin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Amoxicillin","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Aztreonam","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Cefaclor","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Cefotaxime","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Cephalexin","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Meropenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Penicillin G","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Imipenem","Piperacillin","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Amoxicillin","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Aztreonam","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Cefaclor","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Cefotaxime","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Cephalexin","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Imipenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Penicillin G","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Meropenem","Piperacillin","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Amoxicillin","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Aztreonam","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Cefaclor","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Cefotaxime","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Cephalexin","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Imipenem","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Meropenem","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Penicillin G","Piperacillin","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Amoxicillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Aztreonam","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Cefaclor","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Cefotaxime","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Cephalexin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Imipenem","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Meropenem","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3396",1,51,51,79,65,51,79,"Piperacillin","Penicillin G","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Amoxicillin","Clindamycin","Amoxicillin_Clindamycin","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Aztreonam","Clindamycin","Aztreonam_Clindamycin","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Cefaclor","Clindamycin","Cefaclor_Clindamycin","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Cefotaxime","Clindamycin","Cefotaxime_Clindamycin","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Cephalexin","Clindamycin","Cephalexin_Clindamycin","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Imipenem","Clindamycin","Clindamycin_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Meropenem","Clindamycin","Clindamycin_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Penicillin G","Clindamycin","Clindamycin_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3985",2,51,51,148,100,51,148,"Piperacillin","Clindamycin","Clindamycin_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Amoxicillin","Rifampicin","Amoxicillin_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Aztreonam","Rifampicin","Aztreonam_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Cefaclor","Rifampicin","Cefaclor_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Cefotaxime","Rifampicin","Cefotaxime_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Cephalexin","Rifampicin","Cephalexin_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Imipenem","Rifampicin","Imipenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Meropenem","Rifampicin","Meropenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Penicillin G","Rifampicin","Penicillin G_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3987",2,51,51,90,70,51,90,"Piperacillin","Rifampicin","Piperacillin_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Amoxicillin","Rifampicin","Amoxicillin_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Aztreonam","Rifampicin","Aztreonam_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Cefaclor","Rifampicin","Cefaclor_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Cefotaxime","Rifampicin","Cefotaxime_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Cephalexin","Rifampicin","Cephalexin_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Imipenem","Rifampicin","Imipenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Meropenem","Rifampicin","Meropenem_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Penicillin G","Rifampicin","Penicillin G_Rifampicin","EcoliNet.v1.txt"
"eco:b0839","eco:b3988",2,51,51,94,72,51,94,"Piperacillin","Rifampicin","Piperacillin_Rifampicin","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Amoxicillin","Amoxicillin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Aztreonam","Aztreonam_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Cefaclor","Cefaclor_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Cefotaxime","Cefotaxime_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Cephalexin","Cephalexin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Imipenem","Imipenem_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Meropenem","Meropenem_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Penicillin G","Penicillin G_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b0635",2,56,122,56,89,56,122,"Pseudomonic acid","Piperacillin","Piperacillin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b2827",2,56,122,56,89,56,122,"Pseudomonic acid","Flucytosine","Flucytosine_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Amoxicillin","Amoxicillin_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Aztreonam","Aztreonam_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Cefaclor","Cefaclor_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Cefotaxime","Cefotaxime_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Cephalexin","Cephalexin_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Imipenem","Imipenem_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Meropenem","Meropenem_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Penicillin G","Penicillin G_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b0635",2,56,71,56,64,56,71,"Trimethoprim","Piperacillin","Piperacillin_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b2827",1,56,71,56,64,56,71,"Trimethoprim","Flucytosine","Flucytosine_Trimethoprim","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Aztreonam","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Cefaclor","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Cefotaxime","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Cephalexin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Imipenem","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Meropenem","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Penicillin G","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Amoxicillin","Piperacillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Amoxicillin","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Cefaclor","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Cefotaxime","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Cephalexin","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Imipenem","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Meropenem","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Penicillin G","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Aztreonam","Piperacillin","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Amoxicillin","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Aztreonam","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Cefotaxime","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Cephalexin","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Imipenem","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Meropenem","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Penicillin G","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefaclor","Piperacillin","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Amoxicillin","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Aztreonam","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Cefaclor","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Cephalexin","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Imipenem","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Meropenem","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Penicillin G","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cefotaxime","Piperacillin","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Amoxicillin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Aztreonam","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Cefaclor","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Cefotaxime","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Imipenem","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Meropenem","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Penicillin G","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Cephalexin","Piperacillin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Amoxicillin","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Aztreonam","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Cefaclor","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Cefotaxime","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Cephalexin","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Meropenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Penicillin G","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Imipenem","Piperacillin","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Amoxicillin","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Aztreonam","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Cefaclor","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Cefotaxime","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Cephalexin","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Imipenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Penicillin G","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Meropenem","Piperacillin","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Penicillin G","Amoxicillin","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Penicillin G","Aztreonam","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b0635",2,56,126,56,91,56,126,"Penicillin G","Cefaclor","Cefaclor_Penicillin G","EcoliNet.v1.txt"
