"KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","adjacency","network"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Aztreonam_Doxycycline","Aztreonam","Doxycycline",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Cefaclor_Doxycycline","Cefaclor","Doxycycline",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Cephalexin_Doxycycline","Cephalexin","Doxycycline",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Doxycycline_Imipenem","Doxycycline","Imipenem",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Doxycycline_Meropenem","Doxycycline","Meropenem",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Doxycycline_Penicillin G","Doxycycline","Penicillin G",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3230","eco:b3182","eco:b3230","Doxycycline_Piperacillin","Doxycycline","Piperacillin",2,120,120,278,199,120,278,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Aztreonam_Doxycycline","Aztreonam","Doxycycline",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Cefaclor_Doxycycline","Cefaclor","Doxycycline",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Cephalexin_Doxycycline","Cephalexin","Doxycycline",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Doxycycline_Imipenem","Doxycycline","Imipenem",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Doxycycline_Meropenem","Doxycycline","Meropenem",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Doxycycline_Penicillin G","Doxycycline","Penicillin G",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Doxycycline_Piperacillin","Doxycycline","Piperacillin",2,120,120,231,175.5,120,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Imipenem","Amoxicillin","Imipenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Meropenem","Amoxicillin","Meropenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Aztreonam_Cefaclor","Aztreonam","Cefaclor",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Aztreonam_Cephalexin","Aztreonam","Cephalexin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Aztreonam_Imipenem","Aztreonam","Imipenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Aztreonam_Meropenem","Aztreonam","Meropenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Aztreonam_Penicillin G","Aztreonam","Penicillin G",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Aztreonam_Piperacillin","Aztreonam","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefaclor_Cephalexin","Cefaclor","Cephalexin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefaclor_Imipenem","Cefaclor","Imipenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefaclor_Meropenem","Cefaclor","Meropenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefaclor_Penicillin G","Cefaclor","Penicillin G",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefaclor_Piperacillin","Cefaclor","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefotaxime_Imipenem","Cefotaxime","Imipenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefotaxime_Meropenem","Cefotaxime","Meropenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cephalexin_Imipenem","Cephalexin","Imipenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cephalexin_Meropenem","Cephalexin","Meropenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cephalexin_Penicillin G","Cephalexin","Penicillin G",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Cephalexin_Piperacillin","Cephalexin","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Imipenem_Meropenem","Imipenem","Meropenem",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Imipenem_Penicillin G","Imipenem","Penicillin G",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Imipenem_Piperacillin","Imipenem","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Meropenem_Penicillin G","Meropenem","Penicillin G",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Meropenem_Piperacillin","Meropenem","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3396","eco:b3182","eco:b3396","Penicillin G_Piperacillin","Penicillin G","Piperacillin",1,120,120,141,130.5,120,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Amoxicillin_Clindamycin","Amoxicillin","Clindamycin",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Aztreonam_Clindamycin","Aztreonam","Clindamycin",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Cefaclor_Clindamycin","Cefaclor","Clindamycin",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Cefotaxime_Clindamycin","Cefotaxime","Clindamycin",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Cephalexin_Clindamycin","Cephalexin","Clindamycin",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Clindamycin_Imipenem","Clindamycin","Imipenem",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Clindamycin_Meropenem","Clindamycin","Meropenem",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Clindamycin_Penicillin G","Clindamycin","Penicillin G",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3182_eco:b3985","eco:b3182","eco:b3985","Clindamycin_Piperacillin","Clindamycin","Piperacillin",2,120,120,128,124,120,128,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3985","eco:b0026","eco:b3985","Clindamycin_Pseudomonic acid","Clindamycin","Pseudomonic acid",2,128,140,128,134,128,140,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3985","eco:b0048","eco:b3985","Clindamycin_Trimethoprim","Clindamycin","Trimethoprim",2,128,132,128,130,128,132,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Amoxicillin_Clindamycin","Amoxicillin","Clindamycin",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Aztreonam_Clindamycin","Aztreonam","Clindamycin",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Cefaclor_Clindamycin","Cefaclor","Clindamycin",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Cefotaxime_Clindamycin","Cefotaxime","Clindamycin",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Cephalexin_Clindamycin","Cephalexin","Clindamycin",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Clindamycin_Imipenem","Clindamycin","Imipenem",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Clindamycin_Meropenem","Clindamycin","Meropenem",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Clindamycin_Penicillin G","Clindamycin","Penicillin G",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3985","eco:b0149","eco:b3985","Clindamycin_Piperacillin","Clindamycin","Piperacillin",2,128,206,128,167,128,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3230_eco:b3985","eco:b3230","eco:b3985","Clindamycin_Doxycycline","Clindamycin","Doxycycline",1,128,278,128,203,128,278,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3296_eco:b3985","eco:b3296","eco:b3985","Clindamycin_Doxycycline","Clindamycin","Doxycycline",1,128,231,128,179.5,128,231,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Amoxicillin_Clindamycin","Amoxicillin","Clindamycin",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Aztreonam_Clindamycin","Aztreonam","Clindamycin",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Cefaclor_Clindamycin","Cefaclor","Clindamycin",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Cefotaxime_Clindamycin","Cefotaxime","Clindamycin",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Cephalexin_Clindamycin","Cephalexin","Clindamycin",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Clindamycin_Imipenem","Clindamycin","Imipenem",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Clindamycin_Meropenem","Clindamycin","Meropenem",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Clindamycin_Penicillin G","Clindamycin","Penicillin G",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b3396_eco:b3985","eco:b3396","eco:b3985","Clindamycin_Piperacillin","Clindamycin","Piperacillin",2,128,141,128,134.5,128,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0048","eco:b0026","eco:b0048","Pseudomonic acid_Trimethoprim","Pseudomonic acid","Trimethoprim",1,131,140,132,136,132,140,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Aztreonam_Trimethoprim","Aztreonam","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cefaclor_Trimethoprim","Cefaclor","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cefotaxime_Trimethoprim","Cefotaxime","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cephalexin_Trimethoprim","Cephalexin","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Imipenem_Trimethoprim","Imipenem","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Meropenem_Trimethoprim","Meropenem","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Penicillin G_Trimethoprim","Penicillin G","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Piperacillin_Trimethoprim","Piperacillin","Trimethoprim",1,131,132,206,169,132,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3230","eco:b0048","eco:b3230","Doxycycline_Trimethoprim","Doxycycline","Trimethoprim",1,131,132,278,205,132,278,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3296","eco:b0048","eco:b3296","Doxycycline_Trimethoprim","Doxycycline","Trimethoprim",2,131,132,231,181.5,132,231,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Aztreonam_Trimethoprim","Aztreonam","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cefaclor_Trimethoprim","Cefaclor","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cefotaxime_Trimethoprim","Cefotaxime","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cephalexin_Trimethoprim","Cephalexin","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Imipenem_Trimethoprim","Imipenem","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Meropenem_Trimethoprim","Meropenem","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Penicillin G_Trimethoprim","Penicillin G","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Piperacillin_Trimethoprim","Piperacillin","Trimethoprim",2,131,132,141,136.5,132,141,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Amoxicillin_Pseudomonic acid","Amoxicillin","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Aztreonam_Pseudomonic acid","Aztreonam","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Cefaclor_Pseudomonic acid","Cefaclor","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Cefotaxime_Pseudomonic acid","Cefotaxime","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Cephalexin_Pseudomonic acid","Cephalexin","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Imipenem_Pseudomonic acid","Imipenem","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Meropenem_Pseudomonic acid","Meropenem","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Penicillin G_Pseudomonic acid","Penicillin G","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Piperacillin_Pseudomonic acid","Piperacillin","Pseudomonic acid",2,140,140,206,173,140,206,0,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3230","eco:b0026","eco:b3230","Doxycycline_Pseudomonic acid","Doxycycline","Pseudomonic acid",1,140,140,278,209,140,278,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3296","eco:b0026","eco:b3296","Doxycycline_Pseudomonic acid","Doxycycline","Pseudomonic acid",1,140,140,231,185.5,140,231,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Amoxicillin_Pseudomonic acid","Amoxicillin","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Aztreonam_Pseudomonic acid","Aztreonam","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Cefaclor_Pseudomonic acid","Cefaclor","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Cefotaxime_Pseudomonic acid","Cefotaxime","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Cephalexin_Pseudomonic acid","Cephalexin","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Imipenem_Pseudomonic acid","Imipenem","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Meropenem_Pseudomonic acid","Meropenem","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Penicillin G_Pseudomonic acid","Penicillin G","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Piperacillin_Pseudomonic acid","Piperacillin","Pseudomonic acid",1,140,140,141,140.5,140,141,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Imipenem","Amoxicillin","Imipenem",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Meropenem","Amoxicillin","Meropenem",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
"eco:b0149_eco:b3396","eco:b0149","eco:b3396","Aztreonam_Cefaclor","Aztreonam","Cefaclor",1,141,206,141,173.5,141,206,1,"CC.EcoliNet.v1.2296gene.50528link.txt"
