"KEGG1_KEGG2","KEGG1","KEGG2","Drug1_Drug2","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","network"
"eco:b0149_eco:b3019","eco:b0149","eco:b3019","Meropenem_Moxifloxacin","Meropenem","Moxifloxacin",3,9,63,9,36,9,63,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Imipenem_Levofloxacin","Imipenem","Levofloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Mecillinam_Moxifloxacin","Mecillinam","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3019","eco:b0635","eco:b3019","Meropenem_Moxifloxacin","Meropenem","Moxifloxacin",2,9,72,9,40.5,9,72,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Imipenem_Levofloxacin","Imipenem","Levofloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3019","eco:b0839","eco:b3019","Meropenem_Moxifloxacin","Meropenem","Moxifloxacin",2,9,43,9,26,9,43,"EcoliNet.v1.benchmark.txt"
"eco:b2231_eco:b3019","eco:b2231","eco:b3019","Ciprofloxacin_Levofloxacin","Ciprofloxacin","Levofloxacin",1,9,20,9,14.5,9,20,"EcoliNet.v1.benchmark.txt"
"eco:b2231_eco:b3019","eco:b2231","eco:b3019","Ciprofloxacin_Moxifloxacin","Ciprofloxacin","Moxifloxacin",1,9,20,9,14.5,9,20,"EcoliNet.v1.benchmark.txt"
"eco:b2231_eco:b3019","eco:b2231","eco:b3019","Levofloxacin_Moxifloxacin","Levofloxacin","Moxifloxacin",1,9,20,9,14.5,9,20,"EcoliNet.v1.benchmark.txt"
"eco:b2827_eco:b3019","eco:b2827","eco:b3019","Flucytosine_Levofloxacin","Flucytosine","Levofloxacin",3,9,29,9,19,9,29,"EcoliNet.v1.benchmark.txt"
"eco:b2827_eco:b3019","eco:b2827","eco:b3019","Flucytosine_Moxifloxacin","Flucytosine","Moxifloxacin",3,9,29,9,19,9,29,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3177","eco:b3019","eco:b3177","Levofloxacin_Sulfamonomethoxine","Levofloxacin","Sulfamonomethoxine",2,9,9,21,15,9,21,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3177","eco:b3019","eco:b3177","Moxifloxacin_Sulfamonomethoxine","Moxifloxacin","Sulfamonomethoxine",2,9,9,21,15,9,21,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3182","eco:b3019","eco:b3182","Levofloxacin_Meropenem","Levofloxacin","Meropenem",3,9,9,34,21.5,9,34,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3182","eco:b3019","eco:b3182","Levofloxacin_Penicillin G","Levofloxacin","Penicillin G",3,9,9,34,21.5,9,34,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3182","eco:b3019","eco:b3182","Levofloxacin_Piperacillin","Levofloxacin","Piperacillin",3,9,9,34,21.5,9,34,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3182","eco:b3019","eco:b3182","Moxifloxacin_Penicillin G","Moxifloxacin","Penicillin G",3,9,9,34,21.5,9,34,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3182","eco:b3019","eco:b3182","Moxifloxacin_Piperacillin","Moxifloxacin","Piperacillin",3,9,9,34,21.5,9,34,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3396","eco:b3019","eco:b3396","Levofloxacin_Meropenem","Levofloxacin","Meropenem",3,9,9,63,36,9,63,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3396","eco:b3019","eco:b3396","Levofloxacin_Penicillin G","Levofloxacin","Penicillin G",3,9,9,63,36,9,63,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3396","eco:b3019","eco:b3396","Levofloxacin_Piperacillin","Levofloxacin","Piperacillin",3,9,9,63,36,9,63,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3396","eco:b3019","eco:b3396","Moxifloxacin_Penicillin G","Moxifloxacin","Penicillin G",3,9,9,63,36,9,63,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3396","eco:b3019","eco:b3396","Moxifloxacin_Piperacillin","Moxifloxacin","Piperacillin",3,9,9,63,36,9,63,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3699","eco:b3019","eco:b3699","Levofloxacin_Moxifloxacin","Levofloxacin","Moxifloxacin",1,9,9,20,14.5,9,20,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3699","eco:b3019","eco:b3699","Levofloxacin_Novobiocin","Levofloxacin","Novobiocin",1,9,9,20,14.5,9,20,"EcoliNet.v1.benchmark.txt"
"eco:b3019_eco:b3699","eco:b3019","eco:b3699","Moxifloxacin_Novobiocin","Moxifloxacin","Novobiocin",1,9,9,20,14.5,9,20,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b3296","eco:b0084","eco:b3296","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",4,12,48,13,30.5,13,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b3296","eco:b0084","eco:b3296","Aztreonam_Doxycycline","Aztreonam","Doxycycline",4,12,48,13,30.5,13,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b3296","eco:b0084","eco:b3296","Cefaclor_Doxycycline","Cefaclor","Doxycycline",4,12,48,13,30.5,13,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b3296","eco:b0084","eco:b3296","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",4,12,48,13,30.5,13,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b3296","eco:b0084","eco:b3296","Cephalexin_Doxycycline","Cephalexin","Doxycycline",4,12,48,13,30.5,13,48,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b3296","eco:b0149","eco:b3296","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",3,12,63,13,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b3296","eco:b0149","eco:b3296","Aztreonam_Doxycycline","Aztreonam","Doxycycline",3,12,63,13,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b3296","eco:b0149","eco:b3296","Cefaclor_Doxycycline","Cefaclor","Doxycycline",3,12,63,13,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b3296","eco:b0149","eco:b3296","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",3,12,63,13,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b3296","eco:b0149","eco:b3296","Cephalexin_Doxycycline","Cephalexin","Doxycycline",3,12,63,13,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3296","eco:b0635","eco:b3296","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",3,12,72,13,42.5,13,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3296","eco:b0635","eco:b3296","Aztreonam_Doxycycline","Aztreonam","Doxycycline",3,12,72,13,42.5,13,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3296","eco:b0635","eco:b3296","Cefaclor_Doxycycline","Cefaclor","Doxycycline",3,12,72,13,42.5,13,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3296","eco:b0635","eco:b3296","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",3,12,72,13,42.5,13,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b3296","eco:b0635","eco:b3296","Cephalexin_Doxycycline","Cephalexin","Doxycycline",3,12,72,13,42.5,13,72,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3296","eco:b0839","eco:b3296","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",4,12,43,13,28,13,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3296","eco:b0839","eco:b3296","Aztreonam_Doxycycline","Aztreonam","Doxycycline",4,12,43,13,28,13,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3296","eco:b0839","eco:b3296","Cefaclor_Doxycycline","Cefaclor","Doxycycline",4,12,43,13,28,13,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3296","eco:b0839","eco:b3296","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",4,12,43,13,28,13,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b3296","eco:b0839","eco:b3296","Cephalexin_Doxycycline","Cephalexin","Doxycycline",4,12,43,13,28,13,43,"EcoliNet.v1.benchmark.txt"
"eco:b2231_eco:b3296","eco:b2231","eco:b3296","Ciprofloxacin_Doxycycline","Ciprofloxacin","Doxycycline",4,12,20,13,16.5,13,20,"EcoliNet.v1.benchmark.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",4,12,34,13,23.5,13,34,"EcoliNet.v1.benchmark.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Aztreonam_Doxycycline","Aztreonam","Doxycycline",4,12,34,13,23.5,13,34,"EcoliNet.v1.benchmark.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Cefaclor_Doxycycline","Cefaclor","Doxycycline",4,12,34,13,23.5,13,34,"EcoliNet.v1.benchmark.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Cefotaxime_Doxycycline","Cefotaxime","Doxycycline",4,12,34,13,23.5,13,34,"EcoliNet.v1.benchmark.txt"
"eco:b3182_eco:b3296","eco:b3182","eco:b3296","Cephalexin_Doxycycline","Cephalexin","Doxycycline",4,12,34,13,23.5,13,34,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3296","eco:b3251","eco:b3296","A22_Doxycycline","A22","Doxycycline",4,12,12,13,12.5,12,13,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Amoxicillin","A22","Amoxicillin",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Aztreonam","A22","Aztreonam",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Cefaclor","A22","Cefaclor",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Cefotaxime","A22","Cefotaxime",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Cephalexin","A22","Cephalexin",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Imipenem","A22","Imipenem",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Meropenem","A22","Meropenem",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Penicillin G","A22","Penicillin G",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3396","eco:b3251","eco:b3396","A22_Piperacillin","A22","Piperacillin",1,12,12,63,37.5,12,63,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3699","eco:b3251","eco:b3699","A22_Ciprofloxacin","A22","Ciprofloxacin",2,12,12,20,16,12,20,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3699","eco:b3251","eco:b3699","A22_Levofloxacin","A22","Levofloxacin",2,12,12,20,16,12,20,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3699","eco:b3251","eco:b3699","A22_Moxifloxacin","A22","Moxifloxacin",2,12,12,20,16,12,20,"EcoliNet.v1.benchmark.txt"
"eco:b3251_eco:b3699","eco:b3251","eco:b3699","A22_Novobiocin","A22","Novobiocin",2,12,12,20,16,12,20,"EcoliNet.v1.benchmark.txt"
"eco:b3296_eco:b3396","eco:b3296","eco:b3396","Doxycycline_Imipenem","Doxycycline","Imipenem",3,12,13,63,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b3296_eco:b3396","eco:b3296","eco:b3396","Doxycycline_Meropenem","Doxycycline","Meropenem",3,12,13,63,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b3296_eco:b3396","eco:b3296","eco:b3396","Doxycycline_Penicillin G","Doxycycline","Penicillin G",3,12,13,63,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b3296_eco:b3396","eco:b3296","eco:b3396","Doxycycline_Piperacillin","Doxycycline","Piperacillin",3,12,13,63,38,13,63,"EcoliNet.v1.benchmark.txt"
"eco:b3296_eco:b3699","eco:b3296","eco:b3699","Doxycycline_Levofloxacin","Doxycycline","Levofloxacin",4,12,13,20,16.5,13,20,"EcoliNet.v1.benchmark.txt"
"eco:b3296_eco:b3699","eco:b3296","eco:b3699","Doxycycline_Moxifloxacin","Doxycycline","Moxifloxacin",4,12,13,20,16.5,13,20,"EcoliNet.v1.benchmark.txt"
"eco:b3296_eco:b3699","eco:b3296","eco:b3699","Doxycycline_Novobiocin","Doxycycline","Novobiocin",4,12,13,20,16.5,13,20,"EcoliNet.v1.benchmark.txt"
"eco:b0026_eco:b1288","eco:b0026","eco:b1288","Pseudomonic acid_Triclosan","Pseudomonic acid","Triclosan",5,17,22,17,19.5,17,22,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",2,17,48,17,32.5,17,48,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",3,17,63,17,40,17,63,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Mecillinam_Triclosan","Mecillinam","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0635_eco:b1288","eco:b0635","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",2,17,72,17,44.5,17,72,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0839_eco:b1288","eco:b0839","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",2,17,43,17,30,17,43,"EcoliNet.v1.benchmark.txt"
"eco:b0026_eco:b0048","eco:b0026","eco:b0048","Pseudomonic acid_Trimethoprim","Pseudomonic acid","Trimethoprim",5,18,22,32,27,22,32,"EcoliNet.v1.benchmark.txt"
"eco:b0026_eco:b3177","eco:b0026","eco:b3177","Pseudomonic acid_Sulfamonomethoxine","Pseudomonic acid","Sulfamonomethoxine",5,18,22,21,21.5,21,22,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Novobiocin","Amoxicillin","Novobiocin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Ciprofloxacin","Aztreonam","Ciprofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Novobiocin","Aztreonam","Novobiocin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Ciprofloxacin","Cefaclor","Ciprofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Novobiocin","Cefaclor","Novobiocin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefotaxime_Ciprofloxacin","Cefotaxime","Ciprofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",1,20,48,20,34,20,48,"EcoliNet.v1.benchmark.txt"
